1.1090762441760198, 2848695.2630272093
2.743259805762243, 2867311.276355872
4.303162296367276, 2903682.5626119794
5.863064786972309, 2958589.7933222177
7.497248348558536, 2987814.9325263547
9.131431910144759, 3007631.9789729957
10.765615471730985, 3010834.733954271
12.399799033317212, 3019442.1379664484
14.033982594903438, 3031452.4691462307
15.668166156489658, 3038858.84004043
17.302349718075885, 3049868.3102885634
18.93653327966211, 3056473.9924374437
20.570716841248338, 3067083.1183129186
22.056338260872177, 3051380.7223630548
23.170554325590057, 2992418.892811938
23.98764610638317, 2950582.9058690295
24.879018958157477, 2900883.0116060255
26.141797164837737, 2850396.7266110117
27.627418584461584, 2804377.1409738124
29.18732107506661, 2758217.434806182
30.821504636652836, 2712778.3485093387
32.232844985295486, 2665988.09995477
33.64418533393814, 2620899.314984004
35.278368895524366, 2582466.2552087004
36.91255245711059, 2535025.44704856
38.546736018696805, 2504399.102540115
40.18091958028303, 2462763.287783536
41.81510314186926, 2423929.883635573
43.449286703455485, 2394904.916617766
45.08347026504171, 2364078.399922991
46.71765382662794, 2330849.8169922596
48.351837388214165, 2281207.1147824926
49.98602094980038, 2260989.7239631927
51.6202045113866, 2256986.2802365986
53.25438807297283, 2260989.7239631927
54.88857163455906, 2277804.187614888
56.52275519614528, 2307629.843378014
58.15693875773151, 2339857.5653770966
59.791122319317736, 2363277.7111776723
61.42530588090396, 2389099.9232142046
63.05948944249019, 2407315.5921702078
64.6936730040764, 2428934.1882938156
66.32785656566263, 2447750.373808808
67.96204012724886, 2471570.863982043
69.59622368883508, 2489786.5329380464
71.23040725042131, 2512005.645620644
72.86459081200753, 2523015.1158687775
74.49877437359376, 2533023.725185263
76.13295793517999, 2547636.2947873315
77.76714149676621, 2537627.685470846
79.40132505835244, 2510003.923757347
81.03550861993865, 2476575.1686402857
82.66969218152488, 2441144.691659928
84.22959467212992, 2388439.3549993164
85.78949716273495, 2354269.962792835
87.12655644039641, 2307629.843378014
88.16649143413309, 2260446.3994574407
89.50355071179456, 2206342.717095183
91.13773427338077, 2179919.988499662
92.771917834967, 2150094.332736536
94.40610139655323, 2119868.33260075
95.96600388715827, 2080614.5668614944
97.52590637776329, 2026588.093771107
99.08580886836833, 1980428.3876034766
100.64571135897336, 1945118.0139349166
101.98277063663481, 1898392.1064402396
103.17126777233389, 1842785.5440123638
104.50832704999534, 1796301.1140757988
105.69682418569442, 1745517.7481375812
107.03388346335588, 1698305.7081903892
108.6680670249421, 1678088.317371089
109.93084523162236, 1645226.7167819622
110.59937487045309, 1601555.8181310315
110.97078022535905, 1543572.6081575267
111.49074772222741, 1481919.5747679772
112.08499629007693, 1446689.269973949
112.45640164498289, 1386137.1836092127
112.75352592890766, 1331089.8323685438
112.97636914185125, 1267234.9049293674
113.1744519978011, 1200811.1010989598
113.57061770970077, 1145763.749858291
113.91726270761302, 1070165.387487772
114.31342841951269, 1012182.1775142676
114.53627163245628, 945758.3736838601
114.83339591638105, 892912.9164928175
115.13052020030582, 826856.0950040147
115.50192555521178, 772175.7261049501
115.94761198109893, 713458.5514482362
116.39329840698608, 666484.8117228653
116.91326590385441, 614923.7927274383
117.50751447170396, 554371.7063627024
118.17604411053469, 506920.8895932459
118.84457374936542, 453084.58007987123
119.51310338819613, 399908.83878138475
120.10735195604568, 345742.2451605662
120.62731945291401, 294548.2085067439
121.22156802076356, 245005.59239014192
121.89009765959429, 197334.58621572237
122.78147051136858, 144426.21776611963
123.89568657608646, 97478.69106514845
125.30702692472912, 51889.47562855808
126.64408620239058, 23322.04503664747
